city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),total_(BRL)
4.0,45.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1500.0,80.0,23.0,1603.0
1.0,36.0,1.0,1.0,0.0,29.0,0.0,1.0,290.0,700.0,10.0,9.0,1009.0
1.0,48.0,2.0,1.0,1.0,23.0,0.0,1.0,183.0,1190.0,0.0,16.0,1389.0
4.0,216.0,4.0,3.0,0.0,9.0,0.0,0.0,2250.0,8000.0,609.0,102.0,10960.0
4.0,485.0,4.0,7.0,7.0,0.0,0.0,1.0,0.0,10900.0,1032.0,164.0,12100.0
4.0,110.0,2.0,2.0,2.0,4.0,0.0,1.0,1971.0,3800.0,480.0,49.0,6300.0
4.0,58.0,2.0,1.0,0.0,27.0,1.0,1.0,968.0,2400.0,10.0,31.0,3409.0
3.0,40.0,1.0,1.0,0.0,23.0,0.0,1.0,480.0,1480.0,9.0,20.0,1989.0
2.0,30.0,1.0,1.0,1.0,23.0,0.0,1.0,200.0,1110.0,0.0,17.0,1327.0
0.0,44.0,1.0,1.0,1.0,7.0,0.0,1.0,550.0,3400.0,222.0,46.0,4218.0
4.0,30.0,1.0,1.0,0.0,1.0,1.0,1.0,350.0,550.0,70.0,7.0,977.0
4.0,190.0,3.0,2.0,1.0,31.0,0.0,1.0,3040.0,6800.0,56.0,87.0,9983.0
4.0,32.0,1.0,1.0,1.0,5.0,0.0,0.0,500.0,2744.0,0.0,35.0,3279.0
2.0,79.0,3.0,2.0,2.0,31.0,0.0,0.0,550.0,2300.0,50.0,34.0,2934.0
4.0,90.0,3.0,3.0,2.0,4.0,1.0,1.0,897.0,3500.0,0.0,45.0,4442.0
2.0,61.0,2.0,1.0,0.0,1.0,0.0,1.0,470.0,1200.0,22.0,18.0,1710.0
4.0,65.0,2.0,1.0,1.0,1.0,0.0,1.0,950.0,1950.0,213.0,25.0,3138.0
4.0,76.0,2.0,2.0,0.0,1.0,0.0,1.0,909.0,5500.0,299.0,70.0,6778.0
3.0,84.0,3.0,1.0,1.0,1.0,0.0,1.0,600.0,1550.0,57.0,20.0,2227.0
4.0,60.0,2.0,1.0,1.0,31.0,0.0,1.0,760.0,1790.0,70.0,23.0,2643.0
4.0,40.0,1.0,1.0,1.0,6.0,1.0,0.0,470.0,3990.0,90.0,51.0,4601.0
4.0,254.0,3.0,3.0,3.0,3.0,0.0,0.0,4255.0,12750.0,1692.0,162.0,18860.0
4.0,50.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1250.0,34.0,19.0,1303.0
0.0,400.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,4900.0,320.0,81.0,5301.0
4.0,35.0,2.0,1.0,0.0,1.0,0.0,1.0,190.0,1290.0,0.0,17.0,1497.0
3.0,76.0,3.0,2.0,1.0,27.0,0.0,1.0,571.0,1800.0,65.0,24.0,2460.0
4.0,470.0,4.0,4.0,5.0,11.0,0.0,1.0,6900.0,6741.0,0.0,86.0,13730.0
4.0,40.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,1300.0,30.0,17.0,1347.0
0.0,200.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1630.0,117.0,27.0,1774.0
3.0,65.0,2.0,1.0,1.0,27.0,0.0,1.0,677.0,1100.0,59.0,15.0,1851.0
4.0,97.0,2.0,2.0,0.0,20.0,1.0,0.0,1100.0,10200.0,0.0,130.0,11430.0
4.0,113.0,3.0,2.0,2.0,12.0,0.0,1.0,1300.0,4800.0,250.0,61.0,6411.0
4.0,300.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,3210.0,1417.0,49.0,4676.0
4.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4100.0,400.0,62.0,4562.0
4.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,602.0,1800.0,130.0,23.0,2555.0
4.0,62.0,2.0,1.0,1.0,33.0,1.0,1.0,735.0,1345.0,35.0,18.0,2133.0
4.0,400.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,15000.0,0.0,226.0,15230.0
4.0,100.0,3.0,3.0,2.0,0.0,0.0,1.0,900.0,4100.0,100.0,62.0,5162.0
4.0,182.0,3.0,2.0,3.0,4.0,0.0,1.0,2307.0,12000.0,786.0,153.0,15250.0
4.0,50.0,2.0,1.0,2.0,34.0,1.0,1.0,640.0,2200.0,93.0,28.0,2961.0
4.0,50.0,2.0,2.0,1.0,23.0,1.0,1.0,840.0,3700.0,142.0,47.0,4729.0
4.0,84.0,1.0,2.0,1.0,6.0,0.0,1.0,1200.0,3353.0,0.0,25.0,4578.0
4.0,167.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,3700.0,311.0,56.0,4067.0
0.0,60.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1150.0,50.0,19.0,1219.0
1.0,220.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,2800.0,334.0,43.0,3177.0
4.0,67.0,2.0,1.0,0.0,23.0,0.0,1.0,230.0,1050.0,31.0,14.0,1325.0
3.0,78.0,2.0,1.0,1.0,33.0,0.0,1.0,999.0,1275.0,125.0,17.0,2416.0
3.0,63.0,2.0,2.0,0.0,12.0,0.0,1.0,1014.0,1200.0,51.0,16.0,2281.0
3.0,45.0,1.0,1.0,0.0,27.0,1.0,0.0,603.0,2000.0,96.0,26.0,2725.0
1.0,151.0,3.0,2.0,3.0,2.0,0.0,0.0,1400.0,2500.0,251.0,32.0,4183.0
0.0,90.0,2.0,2.0,0.0,32.0,0.0,1.0,336.0,1250.0,55.0,17.0,1658.0
0.0,54.0,2.0,1.0,1.0,27.0,0.0,1.0,197.0,1280.0,57.0,18.0,1552.0
4.0,40.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1094.0,0.0,17.0,1111.0
3.0,160.0,2.0,3.0,1.0,6.0,0.0,1.0,1486.0,1800.0,323.0,24.0,3633.0
3.0,230.0,3.0,3.0,2.0,23.0,0.0,1.0,2100.0,9000.0,1000.0,116.0,12220.0
4.0,22.0,1.0,1.0,0.0,18.0,0.0,1.0,472.0,2200.0,55.0,28.0,2755.0
4.0,105.0,3.0,2.0,3.0,27.0,0.0,1.0,1100.0,2530.0,428.0,33.0,4091.0
4.0,63.0,2.0,1.0,2.0,4.0,0.0,1.0,1200.0,5500.0,220.0,70.0,6990.0
4.0,700.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,6000.0,1800.0,91.0,7891.0
1.0,80.0,2.0,1.0,1.0,23.0,0.0,1.0,418.0,1000.0,0.0,13.0,1431.0
4.0,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1600.0,0.0,25.0,1625.0
4.0,234.0,4.0,3.0,3.0,31.0,0.0,1.0,2688.0,1920.0,423.0,25.0,5056.0
4.0,30.0,1.0,1.0,1.0,3.0,1.0,0.0,1600.0,2900.0,180.0,37.0,4717.0
4.0,62.0,2.0,1.0,1.0,32.0,0.0,1.0,450.0,1800.0,125.0,23.0,2398.0
4.0,350.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,30000.0,560.0,451.0,31010.0
4.0,125.0,3.0,2.0,0.0,12.0,1.0,1.0,1551.0,2700.0,495.0,35.0,4781.0
2.0,102.0,2.0,1.0,0.0,27.0,0.0,1.0,420.0,1250.0,88.0,19.0,1777.0
0.0,65.0,2.0,2.0,2.0,23.0,0.0,1.0,230.0,1700.0,115.0,23.0,2068.0
4.0,130.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,2500.0,421.0,38.0,2959.0
4.0,151.0,3.0,2.0,1.0,23.0,0.0,0.0,1842.0,5000.0,474.0,64.0,7380.0
0.0,82.0,3.0,2.0,2.0,1.0,0.0,1.0,200.0,1200.0,69.0,16.0,1485.0
4.0,65.0,2.0,1.0,1.0,23.0,0.0,1.0,590.0,2748.0,0.0,25.0,3479.0
4.0,189.0,3.0,4.0,3.0,33.0,0.0,1.0,2300.0,6000.0,67.0,77.0,8444.0
4.0,186.0,3.0,4.0,3.0,12.0,0.0,1.0,1400.0,8000.0,667.0,102.0,10170.0
1.0,650.0,4.0,7.0,5.0,0.0,0.0,1.0,0.0,8000.0,334.0,121.0,8455.0
4.0,65.0,2.0,2.0,1.0,34.0,0.0,1.0,748.0,2800.0,222.0,36.0,3806.0
4.0,363.0,3.0,5.0,4.0,2.0,1.0,1.0,4040.0,3072.0,1112.0,39.0,8263.0
4.0,71.0,3.0,2.0,2.0,2.0,0.0,1.0,680.0,2500.0,50.0,32.0,3262.0
3.0,90.0,2.0,3.0,1.0,23.0,1.0,0.0,1200.0,2960.0,265.0,39.0,4464.0
0.0,266.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,4500.0,362.0,74.0,4936.0
4.0,200.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,2800.0,186.0,43.0,3029.0
2.0,185.0,3.0,4.0,2.0,0.0,0.0,1.0,164.0,2900.0,74.0,52.0,3190.0
4.0,138.0,3.0,3.0,2.0,29.0,0.0,0.0,1112.0,5800.0,475.0,74.0,7461.0
3.0,140.0,3.0,2.0,1.0,1.0,0.0,1.0,1000.0,3500.0,20.0,46.0,4566.0
4.0,90.0,1.0,2.0,1.0,4.0,0.0,0.0,1235.0,4200.0,58.0,54.0,5547.0
4.0,35.0,1.0,1.0,1.0,0.0,1.0,1.0,60.0,1249.0,0.0,8.0,1317.0
0.0,25.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2200.0,104.0,30.0,2334.0
0.0,180.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3200.0,180.0,53.0,3433.0
4.0,200.0,3.0,3.0,2.0,32.0,0.0,1.0,3000.0,4000.0,770.0,51.0,7821.0
4.0,80.0,2.0,1.0,1.0,5.0,1.0,1.0,937.0,2900.0,84.0,37.0,3958.0
2.0,90.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1090.0,50.0,16.0,1156.0
2.0,170.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,8000.0,209.0,143.0,8352.0
1.0,380.0,3.0,3.0,5.0,0.0,0.0,1.0,1300.0,6500.0,413.0,98.0,8311.0
1.0,76.0,2.0,1.0,0.0,23.0,0.0,1.0,300.0,700.0,100.0,9.0,1109.0
4.0,180.0,3.0,3.0,2.0,8.0,0.0,1.0,2200.0,11000.0,131.0,140.0,13470.0
4.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2060.0,0.0,27.0,2087.0
4.0,90.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1800.0,280.0,28.0,2108.0
4.0,64.0,2.0,1.0,1.0,32.0,0.0,1.0,600.0,2000.0,108.0,26.0,2734.0
4.0,129.0,3.0,2.0,2.0,31.0,0.0,1.0,1580.0,2600.0,542.0,33.0,4755.0
0.0,150.0,4.0,2.0,1.0,12.0,1.0,1.0,580.0,1800.0,218.0,24.0,2622.0
2.0,72.0,2.0,1.0,0.0,16.0,0.0,1.0,600.0,1100.0,9.0,17.0,1726.0
4.0,220.0,3.0,4.0,4.0,5.0,0.0,1.0,3354.0,3375.0,1240.0,43.0,8012.0
1.0,42.0,2.0,1.0,1.0,23.0,0.0,1.0,190.0,846.0,0.0,11.0,1047.0
4.0,79.0,1.0,2.0,2.0,18.0,1.0,0.0,800.0,5500.0,199.0,70.0,6569.0
4.0,110.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2000.0,0.0,31.0,2031.0
4.0,220.0,4.0,4.0,4.0,3.0,1.0,1.0,1850.0,5500.0,834.0,70.0,8254.0
4.0,55.0,2.0,1.0,1.0,27.0,0.0,0.0,100.0,1530.0,0.0,20.0,1650.0
4.0,64.0,2.0,2.0,2.0,32.0,0.0,1.0,875.0,3400.0,47.0,44.0,4366.0
4.0,143.0,3.0,2.0,3.0,32.0,0.0,1.0,1100.0,4500.0,625.0,58.0,6283.0
0.0,360.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,2700.0,264.0,45.0,3009.0
4.0,500.0,2.0,2.0,1.0,0.0,0.0,1.0,129.0,2140.0,0.0,33.0,2302.0
3.0,105.0,3.0,2.0,1.0,31.0,0.0,1.0,1881.0,3200.0,184.0,42.0,5307.0
3.0,137.0,3.0,3.0,1.0,1.0,0.0,0.0,1180.0,2900.0,214.0,38.0,4332.0
4.0,53.0,2.0,1.0,1.0,32.0,0.0,1.0,450.0,4000.0,42.0,51.0,4543.0
4.0,58.0,1.0,1.0,1.0,12.0,0.0,0.0,1500.0,2800.0,334.0,36.0,4670.0
4.0,129.0,3.0,2.0,1.0,5.0,1.0,1.0,1317.0,3100.0,167.0,40.0,4624.0
4.0,97.0,3.0,1.0,1.0,12.0,0.0,0.0,915.0,6000.0,50.0,77.0,7042.0
4.0,89.0,2.0,3.0,3.0,34.0,0.0,0.0,1158.0,4300.0,244.0,55.0,5757.0
1.0,480.0,3.0,6.0,4.0,0.0,0.0,1.0,700.0,5400.0,584.0,82.0,6766.0
1.0,45.0,1.0,1.0,0.0,32.0,1.0,1.0,506.0,500.0,24.0,7.0,1037.0
2.0,44.0,1.0,1.0,0.0,23.0,0.0,1.0,330.0,1300.0,40.0,19.0,1689.0
4.0,105.0,3.0,2.0,1.0,6.0,1.0,1.0,1130.0,3600.0,60.0,46.0,4836.0
4.0,192.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,2750.0,0.0,42.0,2792.0
3.0,450.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,14000.0,1250.0,214.0,15460.0
4.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,610.0,4500.0,6.0,58.0,5174.0
1.0,63.0,1.0,1.0,0.0,31.0,0.0,0.0,700.0,1280.0,24.0,17.0,2021.0
4.0,151.0,3.0,3.0,3.0,5.0,0.0,1.0,1900.0,4000.0,292.0,51.0,6243.0
4.0,55.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1381.0,305.0,21.0,1707.0
4.0,50.0,2.0,1.0,1.0,1.0,1.0,1.0,765.0,2650.0,25.0,34.0,3474.0
1.0,202.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1890.0,267.0,29.0,2186.0
3.0,53.0,2.0,1.0,0.0,29.0,0.0,1.0,643.0,1000.0,0.0,13.0,1656.0
2.0,80.0,3.0,3.0,0.0,27.0,0.0,1.0,300.0,2200.0,0.0,33.0,2533.0
4.0,55.0,2.0,1.0,1.0,1.0,0.0,1.0,349.0,1450.0,0.0,19.0,1818.0
4.0,120.0,4.0,2.0,3.0,31.0,0.0,0.0,950.0,2960.0,459.0,38.0,4407.0
4.0,396.0,4.0,5.0,7.0,0.0,0.0,1.0,0.0,5500.0,534.0,83.0,6117.0
4.0,44.0,1.0,1.0,0.0,23.0,0.0,1.0,314.0,2300.0,0.0,30.0,2644.0
2.0,147.0,4.0,4.0,2.0,12.0,0.0,1.0,1100.0,1800.0,305.0,27.0,3232.0
4.0,290.0,5.0,3.0,3.0,31.0,0.0,1.0,3800.0,4100.0,1435.0,52.0,9387.0
4.0,270.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1400.0,0.0,22.0,1422.0
4.0,260.0,3.0,2.0,3.0,2.0,0.0,1.0,3000.0,8500.0,1084.0,108.0,12690.0
4.0,71.0,2.0,1.0,1.0,2.0,0.0,1.0,1000.0,2900.0,97.0,37.0,4034.0
0.0,306.0,4.0,3.0,3.0,2.0,0.0,1.0,1801.0,7900.0,454.0,106.0,10260.0
1.0,83.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,4550.0,405.0,69.0,5024.0
4.0,89.0,3.0,2.0,1.0,6.0,0.0,1.0,800.0,1760.0,100.0,23.0,2683.0
4.0,150.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,3900.0,0.0,59.0,3959.0
3.0,70.0,2.0,1.0,0.0,31.0,1.0,1.0,655.0,2300.0,112.0,30.0,3097.0
4.0,212.0,4.0,3.0,2.0,9.0,0.0,1.0,2835.0,13800.0,694.0,175.0,17500.0
4.0,87.0,3.0,2.0,2.0,9.0,0.0,1.0,1308.0,2350.0,321.0,30.0,4009.0
1.0,86.0,2.0,2.0,1.0,12.0,0.0,1.0,480.0,1190.0,67.0,16.0,1753.0
4.0,250.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,5000.0,458.0,76.0,5534.0
3.0,52.0,1.0,1.0,0.0,23.0,0.0,0.0,650.0,3400.0,17.0,44.0,4111.0
3.0,439.0,13.0,4.0,3.0,0.0,0.0,1.0,0.0,15000.0,667.0,229.0,15900.0
0.0,70.0,3.0,1.0,1.0,23.0,0.0,0.0,250.0,1210.0,50.0,17.0,1527.0
4.0,51.0,2.0,1.0,1.0,4.0,0.0,1.0,446.0,2200.0,114.0,28.0,2788.0
1.0,44.0,1.0,1.0,1.0,12.0,0.0,1.0,525.0,850.0,27.0,11.0,1413.0
1.0,170.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1800.0,41.0,28.0,1869.0
3.0,60.0,2.0,2.0,1.0,4.0,0.0,1.0,840.0,1050.0,57.0,14.0,1961.0
4.0,136.0,3.0,2.0,2.0,34.0,1.0,1.0,1650.0,6818.0,332.0,87.0,8887.0
4.0,34.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1350.0,138.0,21.0,1509.0
0.0,30.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,700.0,0.0,10.0,710.0
3.0,107.0,3.0,2.0,2.0,27.0,0.0,1.0,1500.0,5000.0,317.0,65.0,6882.0
1.0,140.0,4.0,4.0,2.0,31.0,0.0,1.0,1700.0,3300.0,330.0,42.0,5372.0
0.0,58.0,2.0,2.0,2.0,1.0,0.0,1.0,304.0,1700.0,100.0,23.0,2127.0
0.0,250.0,3.0,4.0,4.0,27.0,0.0,1.0,2900.0,8075.0,1333.0,108.0,12420.0
4.0,147.0,3.0,3.0,3.0,29.0,0.0,0.0,2000.0,12000.0,1000.0,153.0,15150.0
0.0,180.0,3.0,2.0,2.0,12.0,0.0,1.0,1502.0,2300.0,231.0,31.0,4064.0
4.0,120.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,4000.0,4.0,61.0,4065.0
4.0,113.0,2.0,2.0,1.0,27.0,0.0,1.0,1000.0,3000.0,50.0,39.0,4089.0
2.0,27.0,1.0,1.0,0.0,1.0,0.0,1.0,100.0,960.0,75.0,15.0,1150.0
4.0,202.0,4.0,4.0,2.0,32.0,0.0,1.0,1600.0,3000.0,250.0,39.0,4889.0
0.0,95.0,3.0,2.0,2.0,23.0,0.0,1.0,350.0,2600.0,155.0,35.0,3140.0
4.0,62.0,3.0,1.0,1.0,1.0,0.0,1.0,750.0,1100.0,0.0,14.0,1864.0
4.0,188.0,3.0,4.0,3.0,1.0,0.0,1.0,2800.0,4800.0,750.0,61.0,8411.0
1.0,38.0,1.0,1.0,0.0,29.0,1.0,1.0,440.0,892.0,17.0,12.0,1361.0
4.0,45.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,950.0,17.0,15.0,982.0
4.0,150.0,4.0,3.0,2.0,5.0,0.0,1.0,1200.0,3800.0,220.0,49.0,5269.0
4.0,76.0,3.0,2.0,2.0,29.0,0.0,0.0,754.0,4500.0,205.0,58.0,5517.0
0.0,68.0,3.0,1.0,2.0,23.0,0.0,1.0,170.0,850.0,0.0,12.0,1032.0
4.0,166.0,3.0,2.0,2.0,12.0,0.0,1.0,2124.0,7000.0,882.0,89.0,10100.0
2.0,36.0,2.0,1.0,1.0,12.0,0.0,1.0,370.0,1350.0,75.0,20.0,1815.0
0.0,300.0,4.0,3.0,2.0,2.0,0.0,0.0,900.0,5500.0,100.0,74.0,6574.0
4.0,350.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,13000.0,1417.0,196.0,14610.0
0.0,200.0,4.0,3.0,2.0,31.0,0.0,1.0,1320.0,4500.0,397.0,60.0,6277.0
2.0,140.0,3.0,1.0,0.0,33.0,0.0,1.0,900.0,2000.0,150.0,30.0,3080.0
4.0,60.0,2.0,2.0,1.0,32.0,0.0,0.0,625.0,2750.0,125.0,35.0,3535.0
4.0,194.0,4.0,6.0,4.0,31.0,1.0,1.0,940.0,8189.0,0.0,104.0,9233.0
0.0,358.0,4.0,4.0,2.0,33.0,0.0,1.0,2241.0,4100.0,317.0,55.0,6713.0
4.0,199.0,2.0,3.0,3.0,1.0,1.0,0.0,2000.0,12500.0,725.0,159.0,15380.0
3.0,130.0,3.0,2.0,1.0,12.0,0.0,1.0,1272.0,2750.0,265.0,36.0,4323.0
4.0,70.0,1.0,1.0,1.0,33.0,1.0,0.0,800.0,3110.0,200.0,40.0,4150.0
4.0,170.0,3.0,5.0,3.0,2.0,0.0,0.0,1648.0,3480.0,1085.0,45.0,6258.0
3.0,60.0,2.0,1.0,1.0,2.0,0.0,1.0,594.0,810.0,80.0,11.0,1495.0
4.0,48.0,1.0,1.0,1.0,34.0,1.0,0.0,925.0,4300.0,90.0,55.0,5370.0
4.0,70.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1550.0,0.0,24.0,1574.0
4.0,75.0,1.0,1.0,2.0,12.0,0.0,1.0,460.0,2500.0,0.0,32.0,2992.0
0.0,216.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,4500.0,431.0,74.0,5005.0
0.0,48.0,2.0,1.0,1.0,12.0,0.0,1.0,170.0,1400.0,12.0,19.0,1601.0
4.0,167.0,3.0,3.0,3.0,27.0,0.0,1.0,2334.0,1670.0,555.0,22.0,4581.0
4.0,92.0,3.0,1.0,0.0,1.0,1.0,0.0,150.0,1700.0,13.0,22.0,1885.0
4.0,48.0,2.0,1.0,1.0,2.0,0.0,1.0,370.0,1610.0,0.0,21.0,2001.0
4.0,300.0,6.0,6.0,4.0,0.0,0.0,1.0,0.0,4700.0,584.0,71.0,5355.0
1.0,245.0,4.0,3.0,2.0,34.0,0.0,1.0,2100.0,10500.0,167.0,134.0,12900.0
4.0,500.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,14000.0,785.0,211.0,15000.0
4.0,138.0,2.0,3.0,2.0,34.0,0.0,0.0,2082.0,2180.0,606.0,28.0,4896.0
4.0,85.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1650.0,115.0,25.0,1790.0
2.0,104.0,3.0,2.0,1.0,12.0,0.0,1.0,1080.0,3400.0,125.0,50.0,4655.0
4.0,200.0,3.0,4.0,3.0,33.0,0.0,1.0,1400.0,7080.0,0.0,90.0,8570.0
2.0,50.0,1.0,1.0,1.0,27.0,0.0,1.0,420.0,1190.0,0.0,18.0,1628.0
0.0,88.0,3.0,1.0,1.0,12.0,0.0,1.0,180.0,1359.0,0.0,7.0,1546.0
3.0,90.0,2.0,2.0,1.0,34.0,0.0,0.0,1105.0,2250.0,208.0,29.0,3592.0
4.0,225.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,4800.0,450.0,73.0,5323.0
2.0,180.0,3.0,3.0,1.0,4.0,0.0,1.0,1500.0,2000.0,0.0,30.0,3530.0
0.0,784.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,12000.0,1641.0,197.0,13840.0
4.0,92.0,3.0,3.0,1.0,23.0,0.0,0.0,750.0,4250.0,21.0,54.0,5075.0
4.0,170.0,3.0,3.0,3.0,32.0,0.0,1.0,2450.0,3000.0,1015.0,39.0,6504.0
3.0,400.0,3.0,4.0,2.0,4.0,0.0,1.0,3800.0,15000.0,1834.0,194.0,20830.0
3.0,40.0,1.0,1.0,0.0,12.0,0.0,0.0,450.0,2950.0,97.0,39.0,3536.0
4.0,85.0,2.0,2.0,0.0,29.0,0.0,1.0,700.0,2600.0,100.0,33.0,3433.0
4.0,40.0,1.0,1.0,1.0,5.0,1.0,0.0,1440.0,1890.0,170.0,24.0,3524.0
4.0,280.0,4.0,6.0,3.0,33.0,0.0,1.0,4500.0,4800.0,1500.0,61.0,10860.0
3.0,98.0,3.0,2.0,0.0,5.0,0.0,1.0,1040.0,3390.0,239.0,44.0,4713.0
4.0,70.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1300.0,0.0,20.0,1320.0
4.0,660.0,4.0,6.0,4.0,0.0,0.0,1.0,500.0,6000.0,4283.0,91.0,10870.0
0.0,449.0,5.0,7.0,4.0,0.0,0.0,1.0,0.0,15000.0,308.0,246.0,15550.0
4.0,306.0,4.0,3.0,4.0,4.0,1.0,1.0,3441.0,5330.0,2599.0,68.0,11440.0
4.0,150.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2500.0,0.0,38.0,2538.0
4.0,80.0,3.0,2.0,2.0,11.0,0.0,1.0,490.0,2500.0,100.0,32.0,3122.0
4.0,22.0,1.0,1.0,0.0,18.0,0.0,1.0,385.0,2100.0,40.0,27.0,2552.0
2.0,82.0,3.0,2.0,1.0,23.0,0.0,1.0,690.0,1780.0,90.0,26.0,2586.0
4.0,119.0,3.0,3.0,1.0,27.0,1.0,0.0,1500.0,3370.0,209.0,43.0,5122.0
4.0,113.0,1.0,1.0,2.0,34.0,0.0,0.0,650.0,6400.0,0.0,82.0,7132.0
2.0,46.0,2.0,1.0,0.0,1.0,0.0,1.0,177.0,807.0,30.0,12.0,1026.0
4.0,138.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3500.0,445.0,53.0,3998.0
4.0,75.0,2.0,3.0,2.0,29.0,0.0,1.0,499.0,2400.0,71.0,31.0,3001.0
4.0,98.0,3.0,2.0,1.0,29.0,0.0,0.0,1520.0,2400.0,0.0,31.0,3951.0
3.0,25.0,1.0,1.0,0.0,23.0,1.0,1.0,590.0,1336.0,63.0,18.0,2007.0
0.0,202.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,3000.0,172.0,50.0,3222.0
1.0,326.0,3.0,3.0,4.0,0.0,0.0,1.0,870.0,4200.0,523.0,64.0,5657.0
4.0,49.0,2.0,1.0,1.0,9.0,1.0,0.0,230.0,1625.0,25.0,21.0,1901.0
4.0,52.0,1.0,1.0,1.0,3.0,0.0,1.0,730.0,2500.0,38.0,32.0,3300.0
0.0,258.0,4.0,4.0,3.0,1.0,0.0,1.0,1000.0,3500.0,338.0,47.0,4885.0
4.0,80.0,3.0,1.0,1.0,32.0,0.0,1.0,978.0,2400.0,105.0,31.0,3514.0
4.0,100.0,3.0,3.0,0.0,29.0,0.0,1.0,820.0,6330.0,148.0,81.0,7379.0
2.0,87.0,2.0,1.0,0.0,27.0,0.0,0.0,450.0,2200.0,75.0,33.0,2758.0
2.0,42.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,858.0,15.0,16.0,889.0
3.0,82.0,4.0,3.0,1.0,2.0,0.0,1.0,920.0,4800.0,167.0,62.0,5949.0
4.0,200.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2450.0,200.0,37.0,2687.0
4.0,60.0,2.0,1.0,0.0,1.0,0.0,1.0,150.0,3040.0,167.0,39.0,3396.0
4.0,250.0,3.0,4.0,4.0,12.0,1.0,0.0,3200.0,10000.0,834.0,127.0,14160.0
3.0,60.0,1.0,1.0,1.0,7.0,0.0,0.0,2000.0,3900.0,167.0,51.0,6118.0
4.0,70.0,2.0,2.0,1.0,12.0,0.0,1.0,665.0,2000.0,0.0,26.0,2691.0
4.0,79.0,2.0,2.0,1.0,23.0,0.0,0.0,1300.0,3594.0,267.0,46.0,5207.0
4.0,220.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,4800.0,0.0,73.0,4873.0
2.0,38.0,1.0,1.0,0.0,3.0,1.0,1.0,240.0,1150.0,35.0,17.0,1442.0
4.0,310.0,5.0,4.0,5.0,23.0,0.0,1.0,4364.0,2700.0,2506.0,35.0,9605.0
4.0,87.0,2.0,2.0,2.0,4.0,0.0,1.0,650.0,3300.0,209.0,42.0,4201.0
