POP,EDUCATION,HOUSES,INCOME,XCOORD,YCOORD,ln(VOTES/POP)
12.199159,11.485061,10.85387,14.366454,-80906590.0,34030984.0,-0.988541841506958
9.323044,8.285008,8.337349,11.241563,-81728480.0,34005308.0,-0.7718358039855957
11.878519,10.988947,10.8168335,14.0632105,-81990750.0,34931640.0,-0.8759697675704956
10.983308,10.112857,9.760137,12.951034,-80382110.0,33916410.0,-1.0735398530960083
9.993693,8.931419,9.019543,12.008201,-81616536.0,34692680.0,-0.7393365502357483
10.1048355,9.066355,9.062188,11.960793,-79727890.0,33616600.0,-0.6057883501052856
11.216418,10.354149,10.158711,13.42972,-81182980.0,34970036.0,-1.1288187503814697
7.8296304,7.174724,6.889591,9.67187,-98566830.0,43716930.0,-0.16904492676258087
9.542805,8.968142,8.543835,11.696429,-98278020.0,44412056.0,-0.3221179246902466
7.5621614,6.8731637,6.475433,9.398396,-101660100.0,43184184.0,-0.37374889850616455
8.691986,7.8924522,7.6934814,10.522557,-97883430.0,42992990.0,-0.3399038016796112
9.838469,9.069468,8.550628,11.798458,-96793380.0,44365824.0,-0.5345471501350403
10.185013,9.605082,9.097283,12.34042,-98352616.0,45597080.0,-0.38694173097610474
8.187577,7.5918617,7.231287,10.105979,-99064600.0,43718228.0,-0.2502026855945587
6.879356,6.1114674,5.2983174,8.464214,-99200584.0,44083964.0,-0.756862998008728
8.671972,8.083328,7.681099,10.76128,-103491260.0,44909144.0,-0.4037533700466156
7.396335,6.672033,6.55108,9.112287,-100047740.0,45760520.0,-0.08444912731647491
8.7677965,8.043663,7.7579064,10.59561,-98594700.0,43206188.0,-0.3342020809650421
8.174985,7.544861,7.2820735,10.029195,-97727360.0,44860190.0,-0.19873258471488953
9.286375,8.480944,7.8442407,11.218676,-96973740.0,42917104.0,-0.5355336666107178
9.597302,9.006999,8.561784,11.74104,-97178700.0,44976256.0,-0.38796213269233704
8.059908,7.1467724,6.828712,9.8143835,-101184320.0,45720628.0,-0.5342683792114258
8.3466425,7.808323,7.3284373,10.486932,-103456830.0,43680420.0,-0.35538816452026367
9.459541,8.8460655,8.37885,11.524152,-98155560.0,43680530.0,-0.4103092551231384
8.663888,7.9820747,7.721349,10.577503,-97605340.0,45369450.0,-0.24254471063613892
8.222285,7.494986,7.341484,10.066286,-96669190.0,44760936.0,-0.3051130771636963
8.069655,7.246368,6.761573,9.959773,-100875320.0,45158590.0,-0.592616856098175
7.9672804,7.0690236,7.0405364,9.666435,-98358100.0,43391370.0,-0.1581447869539261
8.18228,7.4524026,7.267525,10.038018,-99209660.0,45413324.0,-0.20499774813652039
8.718827,8.15966,7.6453977,10.8646755,-103516360.0,43245476.0,-0.40816614031791687
7.7566233,7.1396604,6.857514,9.574011,-99149580.0,45068684.0,-0.1836060732603073
8.726644,8.102889,7.7902822,10.755091,-96771810.0,45173036.0,-0.29413703083992004
8.363342,7.7034593,7.4277387,10.187463,-99178480.0,43197644.0,-0.24961638450622559
7.5147996,6.9772816,6.603944,9.529376,-101532190.0,44302330.0,-0.2251892387866974
8.22309,7.5475016,7.343426,10.062797,-97195230.0,44680600.0,-0.21439236402511597
8.162231,7.590347,7.192182,10.094356,-99004170.0,44546950.0,-0.134102001786232
7.7310534,7.0518556,6.8101425,9.5294485,-97788910.0,43664960.0,-0.2780708074569702
7.074963,6.4457197,6.0935698,9.073833,-103497580.0,45590650.0,-0.1935518980026245
9.178333,8.781402,8.155075,11.538847,-99986776.0,44393092.0,-0.31783440709114075
8.826441,8.032685,7.9466176,10.710299,-97747580.0,43335360.0,-0.2738807201385498
7.2744794,6.742881,6.369901,9.176887,-99482160.0,44554624.0,-0.16705408692359924
7.6453977,6.930495,6.499787,9.673383,-101636480.0,43697000.0,-0.436057448387146
7.6434827,7.0290875,6.72263,9.5498085,-98622400.0,44062160.0,-0.18818442523479462
6.929517,6.3885612,6.075346,8.931288,-100685816.0,43951780.0,-0.10623064637184143
8.502688,7.901377,7.579679,10.391454,-97489810.0,44368956.0,-0.2580917477607727
8.980927,8.332549,7.9138865,10.962562,-97121660.0,44019624.0,-0.3063884377479553
9.4976225,8.94076,8.416489,11.578255,-103790856.0,44363730.0,-0.4612782895565033
9.168163,8.60557,8.253488,11.34222,-96721940.0,43279420.0,-0.3585990369319916
7.8232455,7.195187,6.8211074,9.820323,-99849730.0,43900470.0,-0.28528302907943726
8.4091625,7.8119736,7.4616404,10.347212,-97361950.0,43669908.0,-0.23615112900733948
8.002359,6.946976,7.1396604,9.754001,-99223900.0,45765064.0,-0.21830254793167114
8.248791,7.534763,7.2889276,10.189831,-97601540.0,45762750.0,-0.2420898824930191
9.533655,8.995041,8.329899,11.655024,-102713480.0,44566384.0,-0.605544924736023
7.2527623,6.4409466,6.1675167,8.993924,-100761010.0,43580180.0,-0.38270899653434753
7.9080195,7.239215,6.995766,9.661925,-97609960.0,44023104.0,-0.22507627308368683
11.264349,10.7507925,10.1703415,13.578001,-96785900.0,43681464.0,-0.4154388904571533
8.440096,7.9197197,7.46049,10.512329,-96672420.0,44022800.0,-0.2853085696697235
10.804624,10.285718,9.6883745,13.047554,-102820050.0,44006944.0,-0.5574049353599548
8.124447,7.5196924,7.2254815,10.216106,-102482940.0,45496376.0,-0.24024692177772522
7.843064,7.221105,6.9117475,9.769098,-99949700.0,45064130.0,-0.16104251146316528
8.90014,8.16166,7.855932,10.7861595,-96947570.0,45623556.0,-0.38114842772483826
7.7540526,7.243513,6.8330317,9.440578,-98090440.0,44025360.0,-0.18774162232875824
8.694838,7.6515956,6.939254,10.304241,-102547030.0,43331776.0,-1.2641301155090332
8.809265,8.169903,7.7782116,10.764308,-98346520.0,44939870.0,-0.32583606243133545
7.420579,6.84375,6.475433,9.64724,-100748170.0,44400340.0,-0.2512288987636566
7.2034054,6.7068624,6.249975,9.15006,-100130900.0,44714830.0,-0.15675824880599976
8.309923,7.532624,6.916715,10.049706,-100728880.0,43179628.0,-0.7482812404632568
8.519191,7.877776,7.541683,10.515966,-99883840.0,43341692.0,-0.28277066349983215
8.826441,8.219326,7.932003,10.811504,-97151176.0,43310084.0,-0.3028682470321655
8.9297,8.34593,7.972466,11.02952,-96651544.0,42831916.0,-0.401764839887619
8.513386,7.8995247,7.5709586,10.536061,-100027350.0,45427710.0,-0.32803574204444885
9.525224,8.928773,8.401558,11.662535,-97386760.0,43008960.0,-0.4487580358982086
7.1731915,6.383507,5.913503,8.856661,-101669430.0,44982240.0,-0.4835924804210663
10.794706,10.160453,9.779454,13.061651,-84197064.0,36112830.0,-0.6390605568885803
9.901786,9.015784,8.880307,12.08115,-86458050.0,35513756.0,-0.7340401411056519
9.29826,8.387085,8.420241,11.323338,-88071640.0,36069010.0,-0.567084789276123
8.799662,7.625595,7.7527647,10.659703,-85207160.0,35598756.0,-0.6148690581321716
10.947221,10.213762,9.957597,13.140059,-83925570.0,35686900.0,-0.7021316885948181
10.761323,9.911207,9.686823,12.9053135,-84859860.0,35153890.0,-0.862596333026886
10.094398,8.949755,9.102866,11.9716215,-84146310.0,36405560.0,-0.840039849281311
8.910721,7.94094,7.9813914,10.857209,-86062840.0,35810090.0,-0.6635006070137024
9.930129,8.93406,9.012743,11.918923,-88452110.0,35976256.0,-0.6115627288818359
10.508405,9.570041,9.543019,12.417788,-82128920.0,36295910.0,-0.7060087323188782
9.590556,8.711937,8.676587,11.812653,-87079840.0,36266732.0,-0.8580902218818665
9.147933,8.042056,8.07278,11.043369,-88609150.0,35425076.0,-0.6428123116493225
9.751792,8.610137,8.75274,11.557927,-83662480.0,36483930.0,-0.8612439632415771
8.617943,7.3815017,7.700295,10.375209,-85543290.0,36554416.0,-0.6931471824645996
9.919705,8.828934,8.893161,11.752178,-83120100.0,35926190.0,-0.7988521456718445
10.211927,9.46312,9.183791,12.370434,-86074540.0,35491584.0,-0.7094402313232422
9.271718,8.305978,8.3113985,11.217091,-89132680.0,35810370.0,-0.8405181765556335
9.9079275,8.92811,8.95131,11.86864,-84997336.0,35951400.0,-0.6549110412597656
12.788663,12.150164,11.5341,15.10222,-86784640.0,36168900.0,-0.7126643657684326
8.979417,7.978311,8.089175,10.911756,-88105680.0,35605490.0,-0.6177083253860474
9.19024,8.1277,8.265393,11.22575,-85833310.0,35979470.0,-0.6998012661933899
9.952183,9.046644,9.030974,12.109253,-87361500.0,36153652.0,-0.6961997151374817
10.10651,9.088511,9.059982,12.168308,-89411840.0,36057270.0,-0.7645275592803955
9.712448,8.640119,8.5752735,11.581434,-89413304.0,35188740.0,-0.8313064575195312
9.22582,7.9672804,8.271293,10.875024,-84927650.0,36384010.0,-0.9063462615013123
10.037188,9.169622,9.020753,12.085677,-86097176.0,35151504.0,-0.7233886122703552
10.485731,9.566825,9.505991,12.504309,-88930100.0,35999276.0,-0.7493022084236145
9.786898,8.895355,8.762646,11.804191,-87035740.0,35202364.0,-0.8593180775642395
9.370757,8.1277,8.4463415,11.208504,-83510920.0,36277124.0,-0.8844355940818787
10.579336,9.670231,9.587475,12.556254,-82846030.0,36173344.0,-0.8409589529037476
9.129239,7.8288345,8.245122,11.082435,-85720110.0,35392308.0,-0.8304503560066223
10.455129,9.603733,9.431723,12.529695,-83266136.0,36217812.0,-0.770232617855072
12.249319,11.600488,11.107585,14.498966,-85167580.0,35181708.0,-0.7156892418861389
8.490027,7.057898,7.504942,9.953848,-83219760.0,36525584.0,-0.6711950898170471
9.697324,8.573384,8.61432,11.564835,-88996800.0,35203030.0,-0.8147935271263123
9.669915,8.690474,8.728264,11.621484,-88186344.0,35195384.0,-0.7559609413146973
10.337184,9.422221,9.37907,12.332423,-82948664.0,36435910.0,-0.8245928883552551
9.514732,8.476996,8.374707,11.408787,-89286430.0,35580090.0,-0.8247627019882202
9.631022,8.594709,8.717519,11.592042,-88386310.0,35654930.0,-0.6531186699867249
9.962463,9.060563,9.027139,11.990872,-88298904.0,36327336.0,-0.6416559219360352
9.298992,8.208764,8.340456,11.229846,-87474380.0,35800108.0,-0.7368255257606506
8.494129,7.5642385,7.5453897,10.465272,-87713576.0,36282536.0,-0.653816282749176
9.3190155,8.504107,8.394347,11.4742365,-87773096.0,36032690.0,-0.6251834034919739
8.82556,7.550135,7.8995247,10.694101,-85670210.0,36355164.0,-0.6550912857055664
10.034164,9.089302,9.017241,11.968665,-83447220.0,36050120.0,-0.785373330116272
9.180809,8.014336,8.287277,10.935514,-81858900.0,36457804.0,-0.6726561188697815
12.384461,11.71135,11.2194805,14.605916,-83937410.0,35992500.0,-0.7095447182655334
8.5619755,7.2896104,7.2548847,10.461445,-89492300.0,36341336.0,-0.7130416035652161
9.744316,8.65382,8.599694,11.624673,-89634776.0,35757430.0,-0.8576303124427795
10.079791,9.055673,9.11471,12.109005,-87393260.0,35223770.0,-0.5710512399673462
8.787983,7.912057,7.7587605,10.650057,-87494840.0,35521788.0,-0.683582067489624
9.860841,8.940891,8.843616,11.856296,-86588480.0,35140704.0,-0.8237831592559814
9.945493,9.0722275,8.996776,12.041563,-84312000.0,35734400.0,-0.6982421278953552
10.299576,9.377717,9.329634,12.398819,-84618060.0,35424690.0,-0.7856550812721252
9.691407,8.703009,8.794371,11.625397,-88564230.0,35175252.0,-0.6419404149055481
9.326522,8.1101265,8.431417,11.379714,-86005370.0,36529292.0,-0.8171595335006714
10.884367,10.122623,9.772638,13.012595,-88838700.0,35608056.0,-0.6738725900650024
9.738377,8.694167,8.784315,11.773904,-85610300.0,35127628.0,-0.6729468107223511
9.566965,8.711608,8.53915,11.695247,-86766860.0,35467104.0,-0.762190043926239
10.507339,9.681094,9.470394,12.663732,-87076370.0,35615800.0,-0.8895354270935059
8.536604,7.5320883,7.603898,10.620156,-84810030.0,35514696.0,-0.789006769657135
9.89968,8.779712,8.955964,11.8680725,-84250830.0,35447590.0,-0.5881380438804626
10.99363,10.250546,9.751734,13.0759,-87381544.0,36495480.0,-1.0558383464813232
8.055475,7.2348986,7.132498,10.124429,-86357416.0,35284220.0,-0.6808461546897888
9.344259,8.258681,8.37263,11.276177,-84641660.0,36131090.0,-0.8240705132484436
10.061729,9.233862,9.0766945,12.208514,-89146590.0,36361450.0,-0.7234361171722412
9.43068,8.229777,8.500251,11.292216,-85285350.0,36343800.0,-0.8614637851715088
8.392536,7.4091363,7.5142546,10.325679,-87868160.0,35635532.0,-0.6818832755088806
8.048788,6.8844867,7.1785455,9.733826,-85079050.0,36558240.0,-0.3981437385082245
9.143453,8.080237,8.214465,11.057203,-84515544.0,35126324.0,-0.634291410446167
10.489857,9.493713,9.334768,12.487716,-85496220.0,36139520.0,-0.8906548023223877
9.733411,8.779096,8.728264,11.727731,-84918056.0,35608596.0,-0.7601860761642456
10.446393,9.677715,9.490167,12.626098,-84522980.0,35847250.0,-0.6382057070732117
10.162886,9.3368845,9.127176,12.284999,-86870200.0,36525010.0,-0.8458458781242371
11.004879,10.266046,9.830433,13.187087,-86416540.0,35843230.0,-0.7884075045585632
9.448018,8.2804575,8.437934,11.407532,-84513940.0,36433290.0,-0.9650020599365234
8.678802,7.5616417,7.720018,10.578089,-85412460.0,35369656.0,-0.655249297618866
10.299508,9.456732,9.348187,12.361532,-83520850.0,35782564.0,-0.721820056438446
13.211184,12.562687,11.971432,15.465001,-89892264.0,35184300.0,-0.5716512203216553
9.290352,8.279697,8.33303,11.371385,-85957050.0,36248530.0,-0.6722283959388733
8.756053,7.716906,7.865572,10.629804,-87837980.0,36499704.0,-0.6489351391792297
11.555841,10.833089,10.577477,13.748687,-82299830.0,36514956.0,-0.726706862449646
10.978251,10.307184,10.00478,13.281422,-86456380.0,36467612.0,-0.7845221757888794
10.001839,9.050876,8.916372,12.06739,-89757470.0,35492200.0,-0.8532671928405762
8.408048,7.3802557,7.342779,10.550826,-86156390.0,36393170.0,-0.6441764831542969
9.392662,8.43988,8.4593525,11.358468,-82427880.0,36103068.0,-0.719491183757782
9.00307,7.7898684,8.05896,10.849318,-83838536.0,36281920.0,-0.7213461995124817
8.089789,6.9697905,7.219642,10.051088,-85462050.0,35693184.0,-0.8427085876464844
10.051131,9.155145,9.092345,12.055534,-85776730.0,35677516.0,-0.8504374027252197
11.089057,10.306817,9.969697,13.249465,-82497176.0,36293700.0,-0.7718386650085449
9.179675,8.0503845,8.268476,11.075505,-87786980.0,35235790.0,-0.604779064655304
10.12819,9.05193,9.040975,12.050343,-88716880.0,36294904.0,-0.7547957301139832
9.554143,8.532869,8.64365,11.508677,-85454980.0,35926720.0,-0.9213021993637085
10.588023,10.067942,9.626152,13.10883,-86899190.0,35893760.0,-0.631231427192688
10.567437,9.915169,9.617604,12.848963,-86298660.0,36157816.0,-0.7009252905845642
10.252982,9.36743,9.145908,12.328405,-95647440.0,31812084.0,-0.9177724123001099
9.085231,8.264621,8.096209,11.443586,-102639390.0,32298584.0,-0.7879362106323242
10.687252,9.870137,9.654577,12.898537,-94606856.0,31256100.0,-0.7642560601234436
9.230829,8.537975,8.30499,11.485071,-96987980.0,28095648.0,-0.7001274824142456
8.546169,7.813996,7.672292,10.848229,-98690960.0,33614468.0,-0.4478304386138916
7.30317,6.776507,6.381816,9.5805235,-101352776.0,34965950.0,-0.33243995904922485
9.706073,8.746398,8.721929,11.728013,-98527510.0,28889888.0,-0.6619049310684204
9.453522,8.524169,8.516393,11.728698,-96277410.0,29883408.0,-0.7960450649261475
8.591558,7.6820216,7.5283318,10.745292,-102829710.0,34067428.0,-0.7073583602905273
8.582419,8.042378,7.741099,10.73075,-99230640.0,29736098.0,-0.4627227187156677
9.773436,8.8950815,8.82129,11.88444,-97311544.0,30103798.0,-0.6968554258346558
8.228177,7.4483337,7.2902927,10.334556,-99215520.0,33626664.0,-0.48490720987319946
9.770584,8.824825,8.551401,11.851923,-97740424.0,28417264.0,-0.7920501232147217
11.624583,10.8725605,10.255974,13.728791,-97475900.0,31037452.0,-1.0822725296020508
13.418351,12.723928,12.216038,15.61843,-98519870.0,29448584.0,-0.7789584994316101
8.161375,7.4342575,7.229839,10.303638,-98399450.0,30267304.0,-0.4202759265899658
6.375025,5.549076,5.2040067,8.702843,-101426370.0,32739076.0,-0.3467462956905365
9.252538,8.417373,8.367067,11.293849,-97629100.0,31901794.0,-0.6515547037124634
10.877481,10.199324,9.890909,13.06119,-94422660.0,33445682.0,-0.7251821160316467
11.668124,11.006789,10.533695,14.1225605,-95435300.0,29169166.0,-0.8987132906913757
11.192458,10.21145,9.655154,13.222118,-96300530.0,30661650.0,-0.8989917635917664
8.623893,7.911324,7.362645,10.50865,-103245704.0,29807048.0,-0.6541892290115356
7.5032897,6.72263,6.565265,9.560997,-101206880.0,34525630.0,-0.45577239990234375
8.628198,7.533159,7.5832477,10.546709,-98211784.0,27041692.0,-0.5165696740150452
10.079749,9.336709,9.094368,12.1930685,-98998380.0,31771916.0,-0.7253949642181396
9.090768,8.072468,8.170186,11.154477,-96621410.0,30493350.0,-0.6550020575523376
9.50301,8.734721,8.641709,11.579378,-98184680.0,30783602.0,-0.5242234468460083
9.696218,8.683893,8.55526,11.662862,-97613816.0,29836706.0,-0.9664967656135559
9.485545,8.656608,8.439015,11.813186,-96605180.0,28436184.0,-0.6984772682189941
8.995165,8.257904,8.134761,11.114029,-99371110.0,32291664.0,-0.6216112375259399
11.7701,10.738655,10.5395355,13.720514,-97449176.0,26149480.0,-1.0275261402130127
8.794976,7.96137,7.843064,10.965419,-94978870.0,32973044.0,-0.6012997627258301
8.448486,7.8359747,7.549609,10.785291,-101354860.0,35405424.0,-0.4616411030292511
9.933289,9.130973,9.021357,12.052275,-94345850.0,33071052.0,-0.6579102873802185
8.757469,7.918265,7.6024013,10.843436,-102256720.0,34534120.0,-0.6809538006782532
9.427144,8.6757345,8.507143,11.8186,-94679440.0,29703602.0,-0.7604967355728149
10.226622,9.363234,9.208439,12.29979,-95166650.0,31835464.0,-0.8777370452880859
8.550048,7.678326,7.6420445,10.603486,-100202130.0,34536440.0,-0.644237220287323
8.865029,8.03106,7.9932823,11.093493,-98205020.0,33789856.0,-0.5440942049026489
8.022569,7.0875735,6.9508147,10.208616,-102830860.0,33603880.0,-0.6404445767402649
7.8038435,7.0483866,6.896694,9.991727,-100530720.0,31883748.0,-0.45268508791923523
8.973098,8.039157,8.034631,10.958235,-99454130.0,31772824.0,-0.6805493831634521
11.447,11.014555,10.4845295,14.013357,-96577640.0,33184602.0,-0.5528373718261719
8.1101265,7.3395376,7.219642,10.165352,-100269650.0,34967148.0,-0.5866454839706421
9.52537,8.506941,8.558144,11.7311125,-96518740.0,29621760.0,-0.8273564577102661
10.182141,9.528648,9.204523,12.472655,-98283520.0,29810502.0,-0.6559690237045288
9.157361,8.238537,8.268989,11.221985,-98557540.0,31950806.0,-0.7261619567871094
7.6549172,6.8167357,6.7068624,9.755451,-99863980.0,31332458.0,-0.39861980080604553
9.886291,9.154193,8.885303,12.120559,-97212520.0,33637624.0,-0.5988039374351501
10.624907,9.748995,8.916908,12.554946,-97797890.0,31391048.0,-1.422598123550415
7.6806374,6.6821084,6.7007313,9.9713335,-100274550.0,34081224.0,-0.5370198488235474
8.011355,7.248504,7.046647,10.258185,-102521100.0,31411048.0,-0.43525776267051697
8.016648,7.132498,6.9382844,10.347596,-101408540.0,30731936.0,-0.7074354887008667
8.666303,7.683864,7.5709586,10.74015,-101297570.0,33612604.0,-0.7267873287200928
7.612831,6.5736804,6.4567695,9.562475,-104523736.0,31445364.0,-0.7293684482574463
8.38206,7.663408,7.380879,10.441033,-102593760.0,36286684.0,-0.9802189469337463
13.91701,13.358861,12.69305,16.417421,-96778010.0,32766852.0,-0.7588689923286438
9.286746,8.265136,8.290794,11.480701,-101947096.0,32742354.0,-0.7293707132339478
9.476314,8.610319,8.404024,11.69899,-102602400.0,34973390.0,-0.7997262477874756
8.197814,7.2122946,7.267525,10.139429,-95674456.0,33386586.0,-0.5283187627792358
11.527322,11.001333,10.4270315,13.965319,-97117640.0,33204366.0,-0.7093847393989563
9.533076,8.465057,8.56503,11.566798,-97355050.0,29080906.0,-0.9061318039894104
7.848153,6.812345,6.9255953,9.731453,-100779070.0,33620180.0,-0.5476802587509155
8.849371,7.5968943,7.780303,10.705063,-99749170.0,28424500.0,-0.7407472133636475
8.049108,7.2406497,7.0875735,10.149839,-100811224.0,34962252.0,-0.5058344006538391
9.008836,7.8119736,8.033658,10.895776,-98523720.0,27683284.0,-0.5414634943008423
9.618269,8.750683,8.686091,11.601339,-98827760.0,32331044.0,-0.7823313474655151
11.283864,10.5497265,10.209906,13.704144,-102542110.0,31865200.0,-0.7876303195953369
7.1739583,6.3578424,6.2304816,9.214432,-100300350.0,29971228.0,-0.4597877860069275
10.622911,9.858386,9.601098,12.86452,-96793050.0,32350178.0,-0.740647554397583
12.647256,11.869165,11.334827,14.750169,-106241144.0,31769320.0,-1.139081358909607
9.759732,8.976768,8.702344,11.951097,-98215624.0,32233970.0,-0.7349992394447327
9.494466,8.492286,8.504107,11.420042,-96931590.0,31257512.0,-0.7937853932380676
9.809562,8.92864,8.834191,11.866107,-96105150.0,33588236.0,-0.7487657070159912
9.581628,8.529715,8.647519,11.653244,-96926300.0,29864754.0,-0.7563620805740356
8.357024,7.4894123,7.437795,10.63434,-100398600.0,32740940.0,-0.5585013628005981
8.781862,7.8204393,7.734559,10.87313,-101303050.0,34073710.0,-0.6054708957672119
7.3938785,6.53814,6.4800444,9.496797,-99777656.0,33980904.0,-0.5083686113357544
11.353637,10.840992,10.350383,13.976102,-95773550.0,29532940.0,-0.8007970452308655
8.531293,7.7288556,7.632401,10.739782,-95218630.0,33175706.0,-0.6554141640663147
9.273503,8.419801,8.389814,11.409086,-96147950.0,31702338.0,-0.7046664953231812
9.03884,7.9334383,7.94094,10.944277,-99107950.0,28864972.0,-0.5903540849685669
9.031095,8.147867,8.013012,11.270089,-102639610.0,32740336.0,-0.8269691467285156
11.833051,11.209466,10.7124605,14.250381,-94858410.0,29380498.0,-0.7774572968482971
8.19174,7.215975,7.167038,10.441647,-101299850.0,33181124.0,-0.6437110304832458
9.234936,8.488588,8.349484,11.313535,-98949830.0,30312720.0,-0.5324251651763916
6.685861,5.826,5.529429,9.052048,-101532030.0,31867276.0,-0.4035941958427429
8.193124,7.2203736,7.195937,10.267783,-97425220.0,28651680.0,-0.45812752842903137
9.37907,8.327001,8.330864,11.384114,-97494480.0,29451276.0,-0.692640483379364
9.86251,9.204222,8.964056,12.240464,-100814540.0,35409476.0,-0.6373788118362427
11.098637,10.416969,10.091294,13.341732,-96676296.0,33623820.0,-0.7464328408241272
11.165592,10.527446,10.083556,13.475954,-94810540.0,32484660.0,-0.7259039878845215
9.170351,8.218517,8.183956,11.278519,-95978540.0,30548860.0,-0.7361050844192505
10.395467,9.643161,9.355998,12.542595,-97948370.0,29583050.0,-0.7515273690223694
10.12567,9.289059,8.975377,12.266556,-101826050.0,34074290.0,-0.8154849410057068
8.312135,7.4552984,7.415175,10.341258,-100692560.0,34521376.0,-0.6068726181983948
8.776167,7.8913307,7.911324,10.790947,-98110180.0,31703376.0,-0.6845396757125854
8.357024,7.7782116,7.4121604,10.830046,-101352290.0,36279070.0,-0.495297372341156
8.443116,7.5694118,7.5464463,10.650033,-99745280.0,34289676.0,-0.7142601609230042
10.224592,9.481283,9.342684,12.535679,-94393144.0,30336012.0,-0.6971081495285034
14.337324,13.761183,13.090412,16.899038,-95392680.0,29856850.0,-0.850298285484314
10.5013075,9.73879,9.524786,12.66414,-94370570.0,32547760.0,-0.7317509651184082
7.914983,7.4899707,6.932448,10.391516,-102607580.0,35841080.0,-0.44361990690231323
8.646642,7.712891,7.751045,10.812734,-99729590.0,33179200.0,-0.5045779943466187
10.329507,9.312987,8.934455,12.304786,-98029530.0,30057564.0,-0.834814727306366
8.18144,7.3677087,7.138867,10.631374,-100280450.0,35833580.0,-0.6970720291137695
10.359804,9.537051,9.460632,12.511507,-95852320.0,32210164.0,-0.660577118396759
12.054744,10.945159,10.872996,13.950587,-98184820.0,26396344.0,-1.0244290828704834
9.835476,8.913416,8.880029,11.891122,-97131870.0,31993448.0,-0.7376329898834229
9.642318,8.722906,8.583543,11.815361,-102342910.0,33605836.0,-0.7628451585769653
9.490318,8.871786,8.580731,11.875455,-97834550.0,32433954.0,-0.6452608108520508
9.812906,8.989445,8.8207,11.962625,-95561960.0,33149020.0,-0.7867290377616882
9.732818,8.864605,8.549467,11.5767355,-95429180.0,31317506.0,-0.8587897419929504
10.072935,9.283591,9.037058,12.336592,-101439030.0,32309140.0,-0.7393155097961426
7.4424925,6.4630294,6.177944,9.410911,-105374220.0,31452136.0,-0.6580356359481812
10.6065855,9.825796,9.558812,12.733272,-96085310.0,33122740.0,-0.7810050249099731
9.8523,9.241451,8.9334,12.223229,-101361360.0,35837384.0,-0.5806758999824524
6.8679743,6.1903152,5.924256,9.182249,-100980240.0,31302962.0,-0.3606967031955719
8.606302,7.747165,7.7235622,10.804177,-98175540.0,33236088.0,-0.6417990326881409
9.143239,8.174139,8.151334,11.328161,-96576024.0,28944158.0,-0.7396621108055115
9.958165,9.133244,9.034796,12.111806,-94026776.0,30740786.0,-0.7224494218826294
7.068172,6.3261495,5.9814143,9.142811,-104134890.0,30716096.0,-0.4764982759952545
12.099216,11.433958,11.043066,14.45248,-94140024.0,29859568.0,-0.7535033822059631
8.114923,6.8741984,7.080868,10.113019,-98678040.0,27048922.0,-0.5155216455459595
10.072429,9.024492,9.027379,12.227957,-98090400.0,27733396.0,-0.6786836385726929
10.755752,10.0743685,9.803778,13.064993,-97364640.0,32377956.0,-0.7365275621414185
9.4214115,8.537192,8.520388,11.591432,-99882424.0,32738590.0,-0.7431202530860901
9.138414,8.008366,8.1318245,11.193092,-97864270.0,28905184.0,-0.6065298914909363
10.222922,9.40714,9.217813,12.445629,-96284030.0,32596812.0,-0.8066255450248718
8.9445505,8.385261,8.006368,11.236631,-98703560.0,29950476.0,-0.4103032946586609
5.9295893,4.6051702,3.6109178,8.607399,-97616190.0,26926476.0,-0.6984805464744568
6.7592554,5.9788857,5.7525725,8.860215,-100770984.0,33186492.0,-0.2167833149433136
10.008118,9.436679,8.9994955,12.260229,-99348664.0,30062192.0,-0.5466296672821045
7.9956436,7.2189097,7.080868,10.0207815,-99749896.0,30491302.0,-0.5865071415901184
5.669881,5.0689044,3.9702919,7.7587605,-100251840.0,33614092.0,-0.34687092900276184
7.3466554,6.291569,6.285998,9.153665,-100417550.0,29352364.0,-0.3939265310764313
10.032716,9.153559,8.695674,12.133706,-97661870.0,27427354.0,-0.8170895576477051
8.265136,7.3530817,7.3733745,10.502543,-99743210.0,33608584.0,-0.6803625226020813
10.311649,9.513108,9.292197,12.367784,-95570216.0,33667164.0,-0.8019450902938843
9.4364395,8.50512,8.420462,11.586947,-102347530.0,34068810.0,-0.7481542825698853
9.046173,8.341411,8.101678,11.138973,-98239910.0,31194424.0,-0.6611407399177551
8.165079,6.7604146,7.111512,10.05985,-99100390.0,28344300.0,-0.4472830593585968
9.554143,8.469053,8.618304,11.58247,-96937620.0,29383844.0,-0.8547947406768799
8.946896,7.9529667,8.032685,11.063948,-96956390.0,30306716.0,-0.7972937822341919
8.8793335,7.9700494,8.036897,10.913742,-95999976.0,31300326.0,-0.5721205472946167
10.380033,9.513256,9.438113,12.658443,-94812380.0,30148954.0,-0.8650789260864258
9.625492,8.6201105,8.6330185,11.560009,-96583030.0,31544772.0,-0.874175488948822
7.865572,7.2730927,6.939254,10.182104,-100271624.0,36276316.0,-0.40796247124671936
8.812099,7.8913307,7.857094,11.06642,-98126616.0,28351116.0,-0.6184224486351013
9.045584,8.394347,8.187021,11.246182,-98684900.0,30705176.0,-0.5091762542724609
4.3694477,3.637586,3.1354942,7.5868034,-103567330.0,31844704.0,-0.09278172999620438
11.92314,11.179981,10.696231,14.197976,-101819890.0,33611700.0,-0.7978340983390808
