climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,Goal
-220.0,-5.0,0.09,-0.03,0.8,-5.0,1.0,-0.002,0.5,-0.0004,-0.0003,-0.0003,-0.0003,-1e-04,0.0,0.0,0.0,-0.0003,0.017999999225139618
-210.0,-14.0,-0.09,0.01,0.9,-5.0,-1.0,-0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
16.0,-20.0,-0.35,-0.1,0.3,-6.0,11.0,-0.009,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
270.0,3.0,0.17,-0.02,-1.7,-8.0,4.0,0.011,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01899999938905239
-333.0,5.0,0.35,0.11,0.5,-6.0,-12.0,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-398.0,1.0,0.34,-0.05,0.7,-5.0,-11.0,-0.005,1.1,-0.0004,-0.0004,-0.0004,-0.0004,-1e-04,0.0,0.0,0.0,-0.0004,0.017999999225139618
-408.0,-15.0,0.11,0.02,1.2,-5.0,-1.0,-0.013,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
-112.0,-31.0,-0.24,-0.1,1.0,-5.0,11.0,-0.009,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014999999664723873
348.0,-25.0,-0.21,-0.12,0.1,-6.0,14.0,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
450.0,-12.0,-0.15,-0.03,-0.3,-6.0,3.0,0.003,0.7,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017999999225139618
178.0,24.0,0.01,0.06,-0.6,-7.0,-6.0,0.004,0.1,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01899999938905239
79.0,27.0,0.13,0.09,-0.5,-6.0,-12.0,0.01,0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.019999999552965164
-70.0,27.0,0.24,0.17,-0.3,-6.0,-19.0,0.008,-0.6,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.01899999938905239
-196.0,26.0,0.28,0.07,0.0,-6.0,-13.0,0.002,1.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
-232.0,13.0,0.27,-0.01,0.9,-5.0,2.0,-0.003,-0.2,-0.0004,-0.0004,-0.0004,-0.0003,-1e-04,0.0,-1e-04,0.0,-0.0003,0.01600000075995922
-66.0,5.0,0.06,-0.06,1.4,-5.0,6.0,-0.008,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
140.0,10.0,0.18,0.0,-0.8,-7.0,2.0,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017999999225139618
97.0,14.0,0.26,0.04,-0.4,-6.0,-5.0,0.004,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01899999938905239
-148.0,13.0,0.24,0.13,0.3,-6.0,-13.0,-0.004,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019999999552965164
-422.0,4.0,0.07,0.14,0.7,-5.0,-15.0,-0.012,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-577.0,-22.0,-0.3,0.03,0.4,-6.0,-3.0,-0.014,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.014000000432133675
49.0,-46.0,-0.19,-0.17,-1.0,-7.0,20.0,0.007,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01600000075995922
468.0,-28.0,0.18,-0.08,-1.0,-7.0,10.0,0.01,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017999999225139618
326.0,16.0,0.37,0.07,1.1,-5.0,-8.0,-0.007,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01899999938905239
127.0,24.0,0.25,0.11,1.6,-4.0,-14.0,-0.008,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019999999552965164
-242.0,21.0,-0.06,0.13,1.9,-4.0,-16.0,-0.013,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
-264.0,10.0,-0.27,-0.06,1.6,-4.0,4.0,-0.009,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
136.0,4.0,-0.17,-0.07,0.2,-6.0,8.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01899999938905239
-411.0,-5.0,0.15,0.12,0.4,-6.0,-13.0,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-504.0,-16.0,0.15,-0.04,0.6,-5.0,3.0,-0.001,1.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.017999999225139618
-508.0,-27.0,0.03,0.01,0.8,-5.0,-3.0,-0.011,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
-453.0,-45.0,-0.22,-0.04,0.6,-5.0,4.0,-0.011,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014999999664723873
-23.0,-59.0,-0.18,-0.13,-0.4,-6.0,16.0,0.01,-0.3,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.01600000075995922
387.0,-45.0,0.1,-0.08,-0.7,-7.0,10.0,0.011,-0.3,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.017999999225139618
446.0,-38.0,0.2,0.11,-0.5,-6.0,-5.0,0.009,-3.0,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.020999999716877937
143.0,-27.0,0.22,0.18,0.0,-6.0,-19.0,-0.003,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019999999552965164
-215.0,-29.0,0.11,0.13,0.4,-6.0,-14.0,-0.006,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.014999999664723873
-256.0,-36.0,0.05,-0.13,0.6,-5.0,17.0,-0.004,0.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-68.0,-44.0,-0.3,-0.03,0.2,-6.0,4.0,-0.01,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,1e-04,0.0,0.0,0.0,-0.0005,0.01600000075995922
-60.0,-45.0,-0.32,-0.03,0.1,-6.0,4.0,-0.009,-0.1,-0.0003,-0.0005,-0.0005,-0.0005,1e-04,0.0,1e-04,0.0,-0.0005,0.017000000923871994
118.0,-28.0,0.11,0.02,0.6,-5.0,-2.0,-0.006,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017999999225139618
40.0,-22.0,-0.23,0.03,0.4,-6.0,-3.0,-0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
224.0,-17.0,-0.1,-0.06,-0.4,-6.0,8.0,0.006,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017999999225139618
209.0,-8.0,0.02,0.05,-0.5,-6.0,-5.0,0.005,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01899999938905239
-68.0,-4.0,0.09,0.13,-0.3,-6.0,-14.0,0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-143.0,-18.0,0.07,0.01,0.3,-6.0,-1.0,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01600000075995922
127.0,-20.0,0.01,-0.05,0.5,-5.0,6.0,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
168.0,-17.0,0.01,0.01,0.5,-5.0,-2.0,0.0,-0.5,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.01899999938905239
62.0,-12.0,-0.11,0.07,0.4,-6.0,-9.0,-0.007,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
2.0,-12.0,-0.18,0.03,0.2,-6.0,-1.0,-0.006,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
109.0,0.0,0.23,0.0,1.0,-5.0,1.0,-0.001,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017999999225139618
52.0,3.0,0.21,0.04,1.3,-5.0,-7.0,-0.003,0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01899999938905239
-62.0,3.0,0.15,0.14,1.5,-4.0,-18.0,-0.007,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019999999552965164
-422.0,-8.0,-0.11,0.15,1.6,-4.0,-17.0,-0.014,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
-535.0,-16.0,-0.23,-0.16,1.5,-5.0,2.0,-0.012,4.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.013000000268220901
260.0,-29.0,-0.24,-0.22,0.4,-6.0,24.0,0.003,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.014999999664723873
485.0,-21.0,-0.2,-0.09,0.2,-6.0,9.0,0.003,-0.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
569.0,-1.0,-0.13,0.02,-0.3,-6.0,1.0,0.003,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01899999938905239
-190.0,24.0,0.07,0.13,-0.5,-6.0,-14.0,0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-261.0,-3.0,0.17,0.01,0.4,-6.0,0.0,0.0,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01600000075995922
-168.0,-11.0,0.17,-0.06,0.8,-5.0,5.0,-0.002,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.017999999225139618
-207.0,-19.0,-0.14,0.03,0.9,-5.0,-4.0,-0.011,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
-223.0,-22.0,-0.19,-0.12,0.8,-5.0,-3.0,-0.009,1.1,-0.0005,-0.0005,-0.0005,-0.0005,-1e-04,0.0,0.0,0.0,-0.0005,0.014999999664723873
-22.0,-25.0,-0.34,-0.13,0.3,-6.0,14.0,-0.009,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
36.0,-25.0,-0.37,-0.13,0.2,-6.0,14.0,-0.008,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014999999664723873
329.0,-18.0,-0.28,-0.11,-0.7,-7.0,12.0,0.006,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
410.0,-2.0,-0.17,0.03,-1.2,-7.0,-1.0,0.004,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017999999225139618
-243.0,16.0,0.09,0.09,-1.2,-7.0,-9.0,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.014999999664723873
11.0,7.0,0.27,-0.11,-0.7,-7.0,13.0,0.005,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
75.0,13.0,0.24,0.03,0.6,-5.0,-3.0,-0.006,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01899999938905239
63.0,13.0,0.2,0.11,0.7,-5.0,-4.0,-0.009,-0.7,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,-1e-04,0.0,-0.0005,0.017999999225139618
-164.0,9.0,-0.39,0.05,0.3,-6.0,-6.0,-0.013,0.0,-0.0006,-0.0006,-0.0006,-0.0006,1e-04,0.0,0.0,0.0,-0.0006,0.01600000075995922
-89.0,3.0,-0.34,-0.06,-0.8,-7.0,6.0,0.006,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
55.0,6.0,0.37,0.01,0.5,-6.0,-2.0,-0.002,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017999999225139618
44.0,6.0,0.36,0.12,0.8,-5.0,-5.0,-0.004,-2.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019999999552965164
-356.0,0.0,0.08,0.15,1.5,-5.0,-18.0,-0.014,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
-442.0,-19.0,-0.21,-0.04,1.3,-5.0,2.0,-0.011,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014000000432133675
443.0,-24.0,-0.16,-0.16,0.1,-6.0,18.0,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
586.0,4.0,-0.04,0.02,-0.2,-6.0,-1.0,0.005,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,-1e-04,0.0,0.0,0.0,-0.0003,0.01899999938905239
-261.0,25.0,-0.02,0.14,-0.3,-6.0,-15.0,0.0,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01600000075995922
-240.0,7.0,-0.04,-0.04,-0.4,-6.0,4.0,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.014999999664723873
19.0,1.0,-0.05,-0.09,-0.5,-6.0,11.0,0.0,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-154.0,-6.0,0.02,0.02,0.3,-6.0,-2.0,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01600000075995922
246.0,-2.0,-0.05,-0.04,0.2,-6.0,5.0,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-287.0,-3.0,0.01,0.02,0.2,-6.0,-2.0,0.002,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01600000075995922
149.0,-17.0,-0.02,-0.04,0.2,-6.0,4.0,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-182.0,-9.0,-0.16,0.03,-0.2,-6.0,-3.0,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01600000075995922
208.0,-7.0,-0.03,-0.03,-0.6,-6.0,3.0,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
60.0,13.0,0.12,0.03,-0.5,-6.0,-3.0,0.003,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.017999999225139618
-144.0,10.0,-0.1,0.05,-0.3,-6.0,-5.0,-0.004,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
-98.0,3.0,-0.17,-0.02,-0.8,-7.0,3.0,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
193.0,6.0,0.19,-0.02,-0.7,-7.0,5.0,0.002,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
39.0,23.0,0.14,0.03,0.7,-5.0,-3.0,-0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0003,-1e-04,0.0,-1e-04,0.0,-0.0003,0.017999999225139618
-183.0,19.0,-0.31,0.06,0.4,-6.0,-7.0,-0.011,0.0,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
-271.0,5.0,-0.23,0.03,-0.7,-7.0,-3.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.014000000432133675
111.0,-3.0,0.05,-0.15,-1.0,-7.0,18.0,0.01,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01600000075995922
389.0,15.0,0.3,-0.05,-0.4,-6.0,5.0,0.006,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-1e-04,0.0,-0.0003,0.017000000923871994
408.0,23.0,0.31,0.05,0.1,-6.0,-6.0,-0.003,-0.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017999999225139618
-558.0,14.0,-0.22,0.1,0.8,-5.0,-11.0,-0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-657.0,-5.0,-0.28,0.05,0.3,-6.0,-5.0,-0.003,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.014999999664723873
-534.0,-26.0,-0.2,-0.09,-0.3,-6.0,10.0,0.006,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.013000000268220901
432.0,-33.0,0.08,-0.19,-0.5,-6.0,22.0,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017999999225139618
532.0,-14.0,0.14,0.08,-0.2,-6.0,-11.0,0.002,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01899999938905239
-178.0,3.0,0.15,0.15,0.6,-5.0,-17.0,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.014999999664723873
-170.0,-5.0,0.14,-0.05,0.8,-5.0,10.0,-0.002,-1.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
-42.0,-12.0,-0.19,-0.02,0.8,-5.0,2.0,-0.007,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
81.0,-12.0,-0.28,-0.07,0.3,-6.0,7.0,-0.005,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014999999664723873
344.0,-2.0,-0.21,-0.09,-0.5,-6.0,10.0,0.005,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01600000075995922
491.0,19.0,-0.06,-0.04,-0.9,-7.0,4.0,0.007,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
472.0,50.0,0.24,0.03,-0.5,-6.0,-3.0,0.006,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01899999938905239
-8.0,67.0,0.41,0.14,0.9,-5.0,-16.0,0.002,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-1e-04,0.0,-0.0003,0.019999999552965164
-290.0,64.0,0.26,0.17,1.4,-5.0,-20.0,-0.013,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
-453.0,54.0,0.13,0.05,1.7,-4.0,-2.0,-0.009,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017999999225139618
-630.0,22.0,-0.24,0.05,1.5,-4.0,-6.0,-0.01,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014999999664723873
120.0,-16.0,0.03,-0.09,0.5,-6.0,11.0,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01600000075995922
206.0,-13.0,0.06,0.01,0.5,-5.0,4.0,0.002,-1.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017999999225139618
33.0,-2.0,-0.22,0.06,0.3,-6.0,-7.0,-0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
-236.0,-15.0,-0.07,0.05,-0.4,-6.0,-5.0,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01600000075995922
12.0,-35.0,0.17,-0.04,-0.5,-6.0,5.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
-17.0,-35.0,0.15,0.05,-0.1,-6.0,-4.0,-0.004,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01600000075995922
383.0,-7.0,-0.14,-0.01,-0.3,-6.0,2.0,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
218.0,19.0,-0.14,0.06,-0.9,-7.0,-5.0,0.001,0.0,-0.0003,-0.0004,-0.0004,-0.0004,1e-04,0.0,0.0,0.0,-0.0004,0.01600000075995922
265.0,28.0,0.03,-0.03,-1.0,-7.0,4.0,0.007,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01899999938905239
-256.0,33.0,0.29,0.18,-0.2,-6.0,-18.0,-0.003,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-326.0,31.0,0.28,0.17,-0.1,-6.0,-19.0,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-1e-04,0.0,-0.0004,0.017999999225139618
-571.0,-1.0,0.02,0.06,0.6,-5.0,-6.0,-0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
-552.0,-17.0,-0.14,-0.03,0.5,-5.0,8.0,-0.011,-0.9,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014000000432133675
-461.0,-25.0,-0.23,-0.23,0.3,-6.0,19.0,-0.009,2.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.013000000268220901
256.0,-31.0,-0.02,-0.2,-0.2,-6.0,23.0,0.009,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.017000000923871994
306.0,7.0,0.27,0.03,0.9,-5.0,-3.0,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019999999552965164
69.0,14.0,0.18,0.15,1.3,-5.0,-19.0,-0.009,0.9,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-133.0,12.0,-0.01,0.04,1.5,-4.0,-6.0,-0.008,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017999999225139618
-241.0,7.0,-0.24,0.07,1.3,-5.0,-10.0,-0.018,0.3,-0.0005,-0.0006,-0.0006,-0.0006,1e-04,0.0,0.0,0.0,-0.0006,0.014999999664723873
73.0,-5.0,-0.17,-0.09,0.2,-6.0,10.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
-156.0,-5.0,0.1,0.04,-0.1,-6.0,-4.0,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.014999999664723873
97.0,-8.0,0.15,-0.08,0.5,-6.0,9.0,0.001,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01600000075995922
172.0,-5.0,0.15,-0.03,0.7,-5.0,1.0,-0.001,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
67.0,3.0,0.01,0.05,0.9,-5.0,-6.0,-0.006,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017999999225139618
-141.0,1.0,-0.24,0.06,0.5,-5.0,-7.0,-0.006,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
-181.0,-2.0,-0.27,-0.05,0.3,-6.0,-3.0,-0.005,1.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014999999664723873
-144.0,-5.0,-0.27,-0.13,0.1,-6.0,9.0,0.007,1.7,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01600000075995922
125.0,-3.0,0.09,-0.02,-0.4,-6.0,3.0,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
-212.0,-11.0,-0.09,0.0,0.9,-5.0,0.0,-0.008,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014999999664723873
302.0,-10.0,-0.08,-0.08,-0.2,-6.0,9.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017000000923871994
